Name,Description,URL
Tim Juravich ,"Tim Juravich is an experienced product, program, and technology leader that has spent nearly the past decade leading teams through a variety of...",https://www.packtpub.com/books/info/authors/tim-juravich
Thomas Mooney,"Thomas Mooney grew up in New Zealand. He now lives in a jungle with squashed frogs, mosquitoes, and regular thunderstorms and power cuts. He is...",https://www.packtpub.com/books/info/authors/thomas-mooney
Michael Szabo,"Michael Szabo is a freelance motion graphics artist in Miami, FL who probably doesn’t go a day without opening Cinema 4D and using it for bot...",https://www.packtpub.com/books/info/authors/michael-szabo
Thadeus Burgess,(),https://www.packtpub.com/books/info/authors/thadeus-burgess
Jonathan Lundell,"Jonathan Lundell leveraged a background in the philosophy of Ludwig Wittgenstein, into an exciting career in computer systems design. These day...",https://www.packtpub.com/books/info/authors/jonathan-lundell
Michele Comitini,"Michele Comitini is a programmer, a consultant, and an entrepreneur, with 20 years of experience in the field of open source software developme...",https://www.packtpub.com/books/info/authors/michele-comitini
Bruno Cezar Rocha,"Bruno Cezar Rocha is a web developer and entrepreneur. He is the co-founder and lead developer at   http://www.blouweb.com  , a micro-company d...",https://www.packtpub.com/books/info/authors/bruno-cezar-rocha
Massimo Di Pierro,"Massimo Di Pierro is an associate professor at the School of Computing of DePaul University in Chicago, where he directs the Master's prog...",https://www.packtpub.com/books/info/authors/massimo-di-pierro
Richard Gordon,Richard Gordon has 30 years of experience in agile web development and industrial design-automation software. He has a Master's degree in ...,https://www.packtpub.com/books/info/authors/richard-gordon
Mariano Reingart,"Mariano Reingart lives in Buenos Aires (Argentina), and is a specialist in database administration, and development of software applications an...",https://www.packtpub.com/books/info/authors/mariano-reingart
Pablo Martin Mulone,"Pablo Martín Mulone is a full-time web developer and software designer. He co-runs his own company located in Argentina, which is dedicated to...",https://www.packtpub.com/books/info/authors/pablo-martin-mulone
Boydlee Pollentine ,Boydlee Pollentine is a keen mobile developer who has created numerous apps for the iTunes and Android store and a number of indie games. He is...,https://www.packtpub.com/books/info/authors/boydlee-pollentine
Tanner Ezell ,"Tanner Ezell has been working with Unified Communications for many years now, his primary role is a design and implementation engineer. He has ...",https://www.packtpub.com/books/info/authors/tanner-ezell
Rajesh Kumar Bachu,Rajesh Kumar Bachu has over six years of experience in the design and development of Enterprise Applications and Mobile Games. He is good at pr...,https://www.packtpub.com/books/info/authors/rajesh-kumar-bachu
Mohamed Raffi,"Mohamed Raffi is an Enterprise Application specialist. His area of work includes Architecture, Design, Development, Training, and Mentoring. He...",https://www.packtpub.com/books/info/authors/mohamed-raffi
Ramesh Thalli ,Ramesh Thalli is a Senior Application Architect and a Developer who has over 15 years in a Microsoft Windows development environment. He has wo...,https://www.packtpub.com/books/info/authors/ramesh-thalli
Reyes García Rosado,"Reyes has a long experience as a multidisciplinary consultant. Nowadays, she is devoted to teaching and writing technical articles.   


  ()",https://www.packtpub.com/books/info/authors/reyes-garcí-rosado
Tom Stovall,Tom Stovall’s mom got him a Timex Sinclair 1000 in 1982 for his birthday and the first night he slept with it under his pillow. Both school t...,https://www.packtpub.com/books/info/authors/tom-stovall
Mahipalsinh Rana,His stint with portal server technologies started in 2006 when he started working with Sun Portal Server 7.2. Later Sun became technology partn...,https://www.packtpub.com/books/info/authors/mahipalsinh-rana
Samir Bhatt,Samir Bhatt is an Enterprise Architect with over 12 years of IT experience. He has been working on Liferay-Portal-based solutions for the last ...,https://www.packtpub.com/books/info/authors/samir-bhatt
Robert Chen,He started implementing Spring MVC portlets in Liferay 4.3.1 in Februray 2008. He has four years experience with Liferay portal technology. He ...,https://www.packtpub.com/books/info/authors/robert-chen
Odili Charles Opute ,Odili Charles Opute started his IT career with web technologies in 2003 after obtaining a degree in Computer Engineering from the University of...,https://www.packtpub.com/books/info/authors/odili-charles-opute
Gabriella Davis ,"Gabriella Davis lives in London, England and is Technical Director at The Turtle Partnership, an IBM Business Partner, for the past 16 years. S...",https://www.packtpub.com/books/info/authors/gabriella-davis
Shi Chuan ,Shi Chuan is an independent web developer. He is also leading the community development of Mobile Boilerplate (h5bp.com/mobile). He does everyt...,https://www.packtpub.com/books/info/authors/shi-chuan
Robert Pelletier ,"Robert Pelletier is a Senior DBA Certified Oracle 8i, 9i, 10g, and DB2. He has twelve years experience as a DBA, as production/development supp...",https://www.packtpub.com/books/info/authors/robert-pelletier
Adrian Neagu,"Adrian Neagu has over ten years of experience as a database administrator, mainly with DB2 and Oracle databases. He is an Oracle Certified Mast...",https://www.packtpub.com/books/info/authors/adrian-neagu
Sanjay Kumar ,Sanjay Kumar started his career as a database developer and DB2 consultant in IBM India Software Labs. He is currently working as Database Arch...,https://www.packtpub.com/books/info/authors/sanjay-kumar
Rachel Cordone ,Rachel Cordone is a designer and self-taught UnrealScript programmer who has been working with the Unreal Engine since 1999. She has worked for...,https://www.packtpub.com/books/info/authors/rachel-cordone
Robert Wiebe ,"Robert Wiebe was born in 1961. He has more than 30 years experience designing, implementing, and testing software. He wrote his first App in 19...",https://www.packtpub.com/books/info/authors/robert-wiebe
M.D. McCallum,"M.D. McCallum, aka WarLord in the iClone community, is an international award winning commercial graphics artist, 3D animator, project director...",https://www.packtpub.com/books/info/authors/md-mccallum
Steve Ries,"Steve Ries has been an Oracle DBA for 16 years, specializing in all aspects of database administration, including security, performance tuning ...",https://www.packtpub.com/books/info/authors/steve-ries
Nick Haralabidis ,"Nick Haralabidis has over 20 years experience in the Information Technology industry, and a multifaceted career in such positions as Senior IT ...",https://www.packtpub.com/books/info/authors/nick-haralabidis
Tom Cunningham,Tom Cunningham is currently the project lead for JBossESB and has worked for Red Hat since 2007 on JBoss ESB and SwitchYard.   Tom is an active...,https://www.packtpub.com/books/info/authors/tom-cunningham
Magesh Kumar B,Magesh Kumar B. is a Senior Software Engineer at JBoss a division of Red Hat. He has a Masters in Computer Applications from Coimbatore Institu...,https://www.packtpub.com/books/info/authors/magesh-kumar-b
Kevin Conner,"Kevin is the Platform Architect for the SOA platform within JBoss, a division of Red Hat. After graduating from Newcastle University Kevin work...",https://www.packtpub.com/books/info/authors/kevin-conner
Len DiMaggio,Len DiMaggio stumbled into computer programming at business school and has never looked back. He considers himself very lucky to have always wo...,https://www.packtpub.com/books/info/authors/len-dimaggio
David Karlins,"David Karlins is a web design consultant, teacher, and author of dozens of books on web design, including Building Websites All-in-One For Dumm...",https://www.packtpub.com/books/info/authors/david-karlins
Robb Schiefer Jr. ,"Robb is a follower of Christ, husband to the perfect wife and father of two beautiful girls. Coincidentally, he is also a successful .NET softw...",https://www.packtpub.com/books/info/authors/robb-schiefer-jr
Jonathan Marbutt,At the early age of ten Jonathan began to learn to program building simple games to amuse his friends and family. Twenty years later he still h...,https://www.packtpub.com/books/info/authors/jonathan-marbutt
Apeksha Singh,Apeksha Singh is a software engineer and an open source hobbyist and enthusiast. She has recently graduated as a Computer Science Engineer from...,https://www.packtpub.com/books/info/authors/apeksha-singh
Shashwat Srivastava,Shashwat Srivastava has been an avid coder since high school and has acquired technical proficiency in various programming languages with over ...,https://www.packtpub.com/books/info/authors/shashwat-srivastava
Jose R. Ruiz ,Jose R. Ruiz is an Oracle Essbase 11 Certified Implementation Specialist with over nine years experience in developing enterprise level Essbase...,https://www.packtpub.com/books/info/authors/jose-r-ruiz
Reyes García,"Reyes García Rosado has a wealth of experience as a multidisciplinary consultant. Nowadays, she is devoted to teaching and writing technical a...",https://www.packtpub.com/books/info/authors/reyes-garcí
