explosives,The plural form of explosive; more than one explosive.
expose,"If 



x


{\displaystyle x}

 is exposed to 



y


{\displaystyle y}

, 



x


{\displaystyle x}

 sees, is touched by, or is influenced by 



y


{\displaystyle y}

."
express,To say something.
expressive,"expressive (comparative more expressive, superlative most expressive)
Effectively conveying thought or feeling."
expressly,"expressly
In an expressive or explicit manner.We were expressly permitted to use the building."
expressway,An expressway is a large road of two or more lanes in each direction designed for cars to travel quickly.
extensive,"Extensive research, experience, damage, etc. is large in size, amount, or degree."
extra,Something that is more than what you expected; exceeding; additional.
extract,"An extract is something that has been taken out of something else, usually something that it was part of."
extracts,The plural form of extract; more than one extract.
extreme,If something is extreme it is very different from normal.
extremely,You use extremely when you want to make an adjective or adverb much stronger. It is stronger than very.
eye,Your eyes are the part of your head which you see with.
face,A face is the front part of the head.
fact,"A fact is something that is true.

Synonyms: truth, reality, actuality, verity and certainty


Antonyms: fiction, fabrication, falsehood, lie, untruth, deceit, sham, fake, invention, fantasy, imagination, tale, story, illusion, unrealism and creation"
faculty,
fade,"When something fades, it slowly disappears."
fail,"To not achieve a goal, or to go wrong."
failed,The past tense and past participle of fail.
faint,"When someone faints, they suddenly become unconscious and cannot be woken up easily."
fairness,"fairness (countable and uncountable, plural fairnesses)
The property of being fair or equitable.Some questioned the fairness of the new laws.
The property of being fair or beautiful."
Faith,
fake,"Something which is fake is not real, false, or fraudulent."
fall,"When something or someone falls, it moves down quickly down through the air because nothing is holding it. It moves to a lower position because of gravity."
FALSE,
falter,"falter
unsteadiness."
fame,Fame is the state of being known to many people.
family,A family is a group of people with a blood or marriage relation.
famish,
famous,"If a person is famous, then many people know the name of that person. There might be things written about the person in the newspaper, or the person might be on television."
fan,"A thing that moves air to help people stay cool; either a small paper thing a person holds in their hand, or a machine with a part that turns fast to push the air."
fanfare,"fanfare (countable and uncountable, plural fanfares)
(countable) A flourish of trumpets or horns as to announce; a short and lively air performed on hunting horns during the chase.They played a short fanfare to announce the arrival of the king.
(uncountable) A show of ceremony or celebration.The town opened the new library with fanfare and a speech from the mayor."
fang,"A fang is a long, pointy tooth of an animal."
fangs,The plural form of fang; more than one fang.
fantastic,"Existing in or constructed from fantasy; of or relating to fantasy; fanciful.

Synonym: fabulous"
far,A long way.
fare,"A fare is money that you pay for public transportation; that is, to ride on a bus, taxi, train or airplane.

Synonym: fee"
farewell,
farm,"A piece of land where people work growing plants and animals. Usually, a farm makes food for its owners to eat or sell."
farmer,"Someone whose job is to raise animals or plants, often for food."
fast,"When you are fast, you can move a in very short time."
fastest,The superlative form of fast; most fast.
fat,"If a person or animal is fat, it is big and heavy because it has too much fat.

Synonyms: obese, chubby and plump"
fate,"Fate is a power, that decides what will happen to us in the future."
father,The father of a person is the man who is one of that person's parents.
faucet,;  A faucet is a fitting of a sink that allows water to flow through it for washing ones' hands or doing the dishes; it is a tap or spigot.
fault,"If something is your fault, you did something wrong or didn't do something right."
fawn,A fawn is a baby deer.
fax,"A fax is a document that is sent from one fax machine to another, which is then printed out by the receiving fax machine."
faxes,The plural form of fax; more than one fax.
Fay,
faze,
fear,Fear is a bad feeling usually caused by a danger or a worry that something bad might happen.
feared,The past tense and past participle of fear.
feast,A feast is a large meal.
fed,The past tense and past participle of feed.
fee,"A fee is the money you pay for some kinds of services, such as legal advice, education, or club membership."
feed,"When you feed someone, you give them food to eat."
feeds,The third-person singular form of feed.
feeling,"Your feelings are your emotions, thoughts, and opinions."
feels,The third-person singular form of feel.
fees,The plural form of fee; more than one fee.
feet,The plural form of foot; more than one foot.
fell,The past tense of fall.
felt,Felt is a cloth made of wool or of wool and fur.
female,If a person or animal is female it is of the sex that can have babies or produce eggs. Girls and women are female people.
fend,"fend (plural fends)
(Britain  dialectal) An enemy; fiend; the Devil."
fern,"fern (plural ferns)
Any of a group of some twenty thousand species of vascular plants classified in the division Pteridophyta that lack seeds and reproduce by shedding spores to initiate an alternation of generations."
ferry,"A ferry is a boat that carries across a short stretch of water, usually going back and forth on the same route."
fertilizer,Fertilizer is something which is added to soil to help plants grow.
fest,"fest (plural fests)
(in combination) A gathering for a specified reason or occasion.a Renaissance fest"
fetch,"If you fetch something, or someone, you go away to get it and return with it."
